,age,number_years_at_job,marital_status,num_tickets_purchased,gym_membership_ind,prior_year_spend,prior_year_spend_external,other_streaming_services,is_ticket_purchased,Search_history_percentage,count_other_tickets_purchased,is_R,is_S,is_U,is_grad_college,is_grad_high_school,is_masters_professional,is_no_hs_diploma,is_phd,is_some_college,is_business,is_childcare,is_education,is_finance,is_government,is_healthcare,is_legal,is_marketing,is_none,is_retail,is_service,is_tech,is_SLAMEX,is_locate,is_maincard,is_none,is_passport,is_pursuit,is_Cheezeline,is_DefecTV,is_Fish Network,is_Infinity,is_No_Cable,is_ShrewTube,is_Spectral,is_Suboptimal,is_0,is_2010-2015,is_2015-2018,is_2019+,Index,Conv_prob,ltv_pred,promotion_type
7903,19,1,0,0.0,0,48.89,460.11,3,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7903,0.6765967680423899,1482.2059428430634,gold
7904,22,2,1,0.0,0,16.25,190.01,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7904,0.6424690895410999,1208.6943934716476,silver
7905,30,10,1,2.0,1,59.02,308.91,5,1,33,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7905,0.800573563134897,2216.312172184549,silver
7906,23,3,1,2.0,0,14.05,0.0,4,1,0,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7906,,,none
7907,64,12,1,50.0,0,12.56,23.32,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7907,0.8475867971270199,3143.930782402003,silver
7908,38,9,1,4.0,1,22.59,0.0,3,1,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7908,,,none
7909,53,12,1,0.0,1,3.97,26.99,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7909,,,none
7910,48,5,1,5.0,1,0.53,142.37,5,1,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7910,0.6585331667781468,1520.2451404099427,gold
7911,70,9,1,4.0,0,6.78,110.64,1,1,40,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7911,,,none
7912,46,8,1,1.0,1,2.65,256.25,2,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7912,0.697014346671051,1841.323845583603,gold
7913,22,2,0,0.0,1,0.0,26.71,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7913,,,none
7914,37,7,1,0.0,1,22.65,1.83,4,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7914,0.6513083269922804,1544.142228607465,gold
7915,32,12,0,1.0,0,11.81,94.63,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7915,0.6095220231671011,1766.9082051546802,gold
7916,27,7,0,0.0,0,0.0,0.0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7916,,,none
7917,28,8,0,4.0,1,0.0,0.0,5,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7917,,,none
7918,50,5,0,0.0,0,79.76,441.17,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7918,,,none
7919,27,6,1,1.0,0,3.99,11.21,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7919,0.7885342538890403,2654.835455897984,silver
7920,44,8,1,2.0,0,9.23,391.74,1,1,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7920,0.780627018048968,2808.9783680453584,silver
7921,62,12,1,1.0,0,18.09,0.0,1,1,33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7921,,,none
7922,48,10,1,1.0,1,8.15,386.3,3,1,67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7922,0.6917826212283837,2724.1323015640583,gold
7923,57,13,1,1.0,0,5.78,0.0,5,1,20,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7923,,,none
7924,19,2,0,0.0,0,21.13,0.0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7924,,,none
7925,68,10,1,9.0,0,66.67,41.07,1,1,20,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,7925,0.8169870724020859,2424.116177078171,silver
7926,21,1,0,0.0,1,51.64,0.0,3,0,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7926,,,none
7927,71,7,1,1.0,0,3.02,0.0,1,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7927,,,none
7928,33,9,1,0.0,0,86.28,0.0,1,0,20,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7928,,,none
7929,64,10,1,6.0,1,0.68,64.01,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7929,0.568678352771782,1616.7495257066623,gold
7930,50,10,1,5.0,1,80.57,74.73,1,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7930,0.7984777903013494,1489.7317416802923,silver
7931,26,6,1,0.0,1,21.18,399.18,0,0,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7931,0.6343943344624461,1725.0316060148066,gold
7932,63,16,0,0.0,1,0.0,0.0,5,0,25,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7932,,,none
7933,26,6,1,0.0,0,13.17,0.0,4,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7933,,,none
7934,53,11,1,0.0,0,0.0,244.66,1,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7934,,,none
7935,19,1,1,0.0,0,5.27,188.3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7935,0.6327313299475034,1365.6698378592075,silver
7936,57,8,1,2.0,0,1.72,84.01,7,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7936,0.660930298737451,1383.2962150457088,silver
7937,37,12,0,0.0,0,19.75,0.0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7937,,,none
7938,43,12,1,19.0,0,170.51,81.14,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7938,0.9674094230182599,2974.846399964189,bronze
7939,37,10,0,5.0,0,4.23,114.21,2,1,33,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7939,0.8112726851158027,2735.3346430809765,silver
7940,56,9,1,0.0,0,1.66,146.69,3,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7940,,,none
7941,23,2,0,1.0,1,0.0,13.12,1,1,14,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7941,0.8958292051500988,3192.16947655078,silver
7942,56,11,1,2.0,1,0.0,6.14,5,1,29,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7942,0.5651053092867446,1608.6118457818206,gold
7943,30,10,0,8.0,0,0.0,52.87,1,1,25,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7943,0.795879496636103,2745.927986897956,silver
7944,52,5,1,0.0,0,15.84,244.56,1,0,0,10,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7944,,,none
7945,19,1,0,0.0,0,1.75,145.11,1,0,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7945,0.587595270694756,1644.5426579541465,gold
7946,70,9,1,1.0,0,0.0,18.54,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7946,0.542817422626975,1455.8157212310325,gold
7947,78,12,1,0.0,0,0.0,386.56,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7947,,,none
7948,57,11,1,0.0,0,3.25,83.18,2,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7948,,,none
7949,21,1,0,3.0,0,0.0,66.8,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7949,0.7741164658320491,2574.136088226438,silver
7950,57,11,1,0.0,1,5.5,0.0,5,0,0,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7950,,,none
7951,65,13,1,0.0,0,41.11,564.6,5,0,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7951,,,none
7952,45,5,1,3.0,1,8.73,56.73,4,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7952,0.8311696146178592,2459.1679663890513,silver
7953,49,13,1,8.0,1,0.0,391.13,3,1,0,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7953,0.7965065310536862,2293.6551107462046,silver
7954,31,11,0,0.0,1,0.0,71.6,3,0,14,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7954,,,none
7955,32,5,1,6.0,0,75.42,270.51,1,1,0,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,7955,0.8490160362482938,2826.331385976442,silver
7956,27,5,1,0.0,0,0.0,166.33,2,0,33,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7956,0.5973200100272679,1966.525854132685,gold
7957,60,4,1,1.0,0,0.0,0.0,2,1,33,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7957,,,none
7958,22,2,1,0.0,1,5.63,234.43,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7958,0.6866710371827298,1688.7624445788686,gold
7959,38,10,1,2.0,1,60.63,124.33,2,1,20,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7959,0.8554726753444913,2512.7806464685887,silver
7960,40,16,1,1.0,0,0.0,430.14,5,1,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7960,0.6190507462875959,1965.9135217624203,gold
7961,28,8,1,2.0,0,0.0,297.87,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7961,0.6636658195283112,2338.056167614605,gold
7962,20,1,0,0.0,0,23.01,71.82,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7962,0.6538026280392918,1432.3170640606768,gold
7963,40,12,1,6.0,0,0.0,5.54,2,1,0,9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7963,0.8456579924866826,2982.7958036226837,silver
7964,64,7,1,1.0,0,0.0,49.01,1,1,50,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7964,0.6063171278209926,2161.0358235274753,gold
7965,26,4,1,0.0,0,0.0,206.13,3,0,33,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7965,0.5370004118684127,1743.5285598849428,gold
7966,60,12,1,10.0,0,0.0,261.25,1,1,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7966,0.526336537100335,1854.3159575209697,gold
7967,42,11,1,3.0,0,4.68,54.6,1,1,33,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7967,0.7169792531499202,2831.05937721345,silver
7968,47,8,1,0.0,0,12.78,106.22,2,0,25,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,7968,,,none
7969,23,3,0,0.0,1,48.74,500.25,5,0,0,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,7969,0.6470576600173911,1673.4112514689814,gold
7970,37,13,0,7.0,0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7970,,,none
7971,58,11,1,1.0,0,29.79,54.03,1,1,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7971,0.6875459520357997,2129.1667174565623,gold
7972,30,10,1,3.0,0,0.0,40.91,1,1,33,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7972,0.7149678006874379,2349.4691619254727,silver
7973,33,6,0,4.0,1,52.01,29.81,2,1,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7973,0.8916622775270562,2260.156441652367,silver
7974,32,5,1,0.0,0,8.02,111.37,4,0,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7974,0.5010449291242476,1154.644215033352,silver
7975,31,11,1,2.0,1,108.57,1.37,3,1,20,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7975,0.9327588969601766,3065.6135593673066,bronze
7976,32,8,0,6.0,0,0.0,0.0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7976,,,none
7977,55,6,1,1.0,0,64.25,0.0,4,1,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7977,,,none
7978,46,11,1,6.0,1,0.0,177.14,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7978,0.8391481120900793,2885.945620618718,silver
7979,48,17,1,0.0,0,3.9,9.99,4,0,0,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7979,,,none
7980,32,12,1,21.0,0,0.39,54.84,2,1,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7980,0.8807459451689517,3067.228591325369,silver
7981,46,15,1,0.0,0,34.01,51.27,5,0,33,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7981,0.5485600230915197,2091.735472009123,gold
7982,72,9,1,4.0,1,10.37,0.0,4,1,0,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7982,,,none
7983,64,12,1,9.0,1,0.0,259.06,1,1,50,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7983,0.6994745029011996,2745.618199063043,gold
7984,36,5,1,1.0,0,5.22,81.12,1,1,33,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7984,0.8452765300041514,3075.399739625864,silver
7985,63,9,0,4.0,0,2.45,105.67,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7985,,,none
7986,40,14,1,5.0,1,0.0,135.5,3,1,0,5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7986,0.7757524273076271,2269.092191351976,silver
7987,40,9,1,0.0,1,0.0,155.38,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7987,0.5640223193703349,1597.807706109513,gold
7988,50,10,1,4.0,1,36.19,60.34,1,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7988,0.8098115030389742,1818.8241243113914,silver
7989,49,11,0,0.0,0,7.02,299.38,2,0,33,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7989,,,none
7990,63,12,1,0.0,0,0.0,273.82,2,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7990,,,none
7991,22,1,1,1.0,0,0.0,126.54,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7991,0.8197386841827986,2731.210563210388,silver
7992,55,12,1,6.0,1,5.77,23.17,3,1,14,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7992,0.7536420861003861,1761.219568744915,silver
7993,39,9,1,0.0,0,32.21,353.51,1,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7993,0.5706908522800243,1855.4276411501728,gold
7994,26,3,1,1.0,0,13.81,153.2,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7994,0.901361979275696,2431.3331604919103,bronze
7995,66,14,1,3.0,0,11.35,274.34,2,1,0,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7995,0.5330127940565412,1206.0720302048358,silver
7996,38,3,1,0.0,1,0.0,63.11,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7996,,,none
7997,61,11,1,0.0,1,50.17,25.69,4,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7997,,,none
7998,30,5,0,0.0,1,3.94,53.57,2,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7998,0.5765159606951517,1543.5020921281257,gold
7999,47,8,1,1.0,0,16.96,0.0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7999,,,none
8000,73,11,1,1.0,0,40.7,25.67,3,1,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8000,0.7101376078328113,1583.3717189128683,silver
8001,19,1,0,1.0,0,58.44,146.42,4,1,25,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8001,0.921131827208049,2669.177811992754,bronze
8002,30,10,0,0.0,0,5.77,53.62,1,0,33,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8002,,,none
8003,47,7,0,1.0,1,14.78,168.39,7,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8003,0.7750844914420933,1912.6943181356164,silver
8004,22,1,1,3.0,0,164.13,94.06,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8004,0.9405954317053564,2867.0799337645967,bronze
8005,44,8,0,0.0,1,4.47,98.75,4,0,0,10,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8005,0.520929149514593,1447.632744311936,gold
8006,60,13,1,0.0,1,8.88,129.82,2,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8006,,,none
8007,24,4,0,1.0,0,9.68,147.81,3,1,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8007,0.8543498728491876,2977.9034336309956,silver
8008,33,12,0,3.0,1,16.33,644.28,1,1,0,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8008,0.632726535257527,2192.1269180412087,gold
8009,30,10,1,0.0,0,0.0,572.88,5,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8009,0.5120851545578403,2242.9285734457326,gold
